year,month,date,day,hour,consumption
2013,9,2013-09-02,2,8,24
2013,9,2013-09-02,2,9,31.5
2013,9,2013-09-02,2,10,129
2013,9,2013-09-02,2,11,113.5
2013,9,2013-09-02,2,12,44.5
2013,9,2013-09-02,2,13,0
2013,9,2013-09-02,2,14,19
2013,9,2013-09-02,2,15,4
2013,9,2013-09-02,2,16,0
2013,9,2013-09-02,2,17,0
2013,9,2013-09-02,2,18,0
2013,9,2013-09-02,2,19,0
2013,9,2013-09-02,2,20,0
2013,9,2013-09-02,2,21,0
2013,9,2013-09-02,2,22,0
2013,9,2013-09-02,2,23,32.5
2013,9,2013-09-03,3,0,30
2013,9,2013-09-03,3,1,26
2013,9,2013-09-03,3,2,0
2013,9,2013-09-03,3,3,0
2013,9,2013-09-03,3,4,0
2013,9,2013-09-03,3,5,69.5
2013,9,2013-09-03,3,6,117.5
2013,9,2013-09-03,3,7,12
2013,9,2013-09-03,3,8,23.5
2013,9,2013-09-03,3,9,92.5
2013,9,2013-09-03,3,10,90.5
2013,9,2013-09-03,3,11,4
2013,9,2013-09-03,3,12,110
2013,9,2013-09-03,3,13,63.5
2013,9,2013-09-03,3,14,13.5
2013,9,2013-09-03,3,15,0
2013,9,2013-09-03,3,16,0
2013,9,2013-09-03,3,17,0
2013,9,2013-09-03,3,18,0
2013,9,2013-09-03,3,19,6
2013,9,2013-09-03,3,20,16
2013,9,2013-09-03,3,21,9
2013,9,2013-09-03,3,22,38.5
2013,9,2013-09-03,3,23,50.5
2013,9,2013-09-04,4,0,0
2013,9,2013-09-04,4,1,0
2013,9,2013-09-04,4,2,10.5
2013,9,2013-09-04,4,3,9
2013,9,2013-09-04,4,4,0
2013,9,2013-09-04,4,5,17.5
2013,9,2013-09-04,4,6,16
2013,9,2013-09-04,4,7,3.5
2013,9,2013-09-04,4,8,149.5
2013,9,2013-09-04,4,9,56
2013,9,2013-09-04,4,10,32.5
2013,9,2013-09-04,4,11,188.5
2013,9,2013-09-04,4,12,36.5
2013,9,2013-09-04,4,13,9.5
2013,9,2013-09-04,4,14,18
2013,9,2013-09-04,4,15,0
2013,9,2013-09-04,4,16,0
2013,9,2013-09-04,4,17,0
2013,9,2013-09-04,4,18,0
2013,9,2013-09-04,4,19,0
2013,9,2013-09-04,4,20,0
2013,9,2013-09-04,4,21,40.5
2013,9,2013-09-04,4,22,38
2013,9,2013-09-04,4,23,0
2013,9,2013-09-05,5,0,0
2013,9,2013-09-05,5,1,0
2013,9,2013-09-05,5,2,0
2013,9,2013-09-05,5,3,3
2013,9,2013-09-05,5,4,5.5
2013,9,2013-09-05,5,5,10
2013,9,2013-09-05,5,6,10
2013,9,2013-09-05,5,7,8
2013,9,2013-09-05,5,8,54
2013,9,2013-09-05,5,9,163
2013,9,2013-09-05,5,10,7
2013,9,2013-09-05,5,11,27
2013,9,2013-09-05,5,12,175
2013,9,2013-09-05,5,13,9.5
2013,9,2013-09-05,5,14,15.5
2013,9,2013-09-05,5,15,7.5
2013,9,2013-09-05,5,16,0
2013,9,2013-09-05,5,17,0
2013,9,2013-09-05,5,18,0
2013,9,2013-09-05,5,19,0
2013,9,2013-09-05,5,20,0
2013,9,2013-09-05,5,21,36.5
2013,9,2013-09-05,5,22,43
2013,9,2013-09-05,5,23,0.5
2013,9,2013-09-06,6,0,36.5
2013,9,2013-09-06,6,1,0
2013,9,2013-09-06,6,2,6.5
2013,9,2013-09-06,6,3,6.5
2013,9,2013-09-06,6,4,0
2013,9,2013-09-06,6,5,161
2013,9,2013-09-06,6,6,16.5
2013,9,2013-09-06,6,7,6.5
2013,9,2013-09-06,6,8,32.5
2013,9,2013-09-06,6,9,3.5
2013,9,2013-09-06,6,10,49.5
2013,9,2013-09-06,6,11,70.5
2013,9,2013-09-06,6,12,128.5
2013,9,2013-09-06,6,13,166
2013,9,2013-09-06,6,14,9
2013,9,2013-09-06,6,15,0
2013,9,2013-09-06,6,16,0
2013,9,2013-09-06,6,17,0
2013,9,2013-09-06,6,18,6.5
2013,9,2013-09-06,6,19,0
2013,9,2013-09-06,6,20,0
2013,9,2013-09-06,6,21,38
2013,9,2013-09-06,6,22,65
2013,9,2013-09-06,6,23,22.5
2013,9,2013-09-07,7,0,9.5
2013,9,2013-09-07,7,1,0
2013,9,2013-09-07,7,2,11
2013,9,2013-09-07,7,3,0
2013,9,2013-09-07,7,4,13
2013,9,2013-09-07,7,5,6.5
2013,9,2013-09-07,7,6,21.5
2013,9,2013-09-07,7,7,9
2013,9,2013-09-07,7,8,20
2013,9,2013-09-07,7,9,16.5
2013,9,2013-09-07,7,10,0.5
2013,9,2013-09-07,7,11,90.5
2013,9,2013-09-07,7,12,139
2013,9,2013-09-07,7,13,83.5
2013,9,2013-09-07,7,14,25
2013,9,2013-09-07,7,15,1
2013,9,2013-09-07,7,16,0
2013,9,2013-09-07,7,17,0
2013,9,2013-09-07,7,18,0
2013,9,2013-09-07,7,19,0
2013,9,2013-09-07,7,20,0
2013,9,2013-09-07,7,21,14.5
2013,9,2013-09-07,7,22,7
2013,9,2013-09-07,7,23,17
2013,9,2013-09-08,8,0,87
2013,9,2013-09-08,8,1,101
2013,9,2013-09-08,8,2,10.5
2013,9,2013-09-08,8,3,12.5
2013,9,2013-09-08,8,4,8.5
2013,9,2013-09-08,8,5,20.5
2013,9,2013-09-08,8,6,95.5
2013,9,2013-09-08,8,7,184.5
2013,9,2013-09-08,8,8,69.5
2013,9,2013-09-08,8,9,15
2013,9,2013-09-08,8,10,100
2013,9,2013-09-08,8,11,71.5
2013,9,2013-09-08,8,12,103.5
2013,9,2013-09-08,8,13,15
2013,9,2013-09-08,8,14,18.5
2013,9,2013-09-08,8,15,3.5
2013,9,2013-09-08,8,16,0
2013,9,2013-09-08,8,17,0
2013,9,2013-09-08,8,18,4.5
2013,9,2013-09-08,8,19,0
2013,9,2013-09-08,8,20,7
2013,9,2013-09-08,8,21,7.5
2013,9,2013-09-08,8,22,1.5
2013,9,2013-09-08,8,23,53.5
2013,9,2013-09-09,9,0,93.5
2013,9,2013-09-09,9,1,4.5
2013,9,2013-09-09,9,2,143
2013,9,2013-09-09,9,3,103
2013,9,2013-09-09,9,4,6.5
2013,9,2013-09-09,9,5,31.5
2013,9,2013-09-09,9,6,65
2013,9,2013-09-09,9,7,0.5
2013,9,2013-09-09,9,8,51.5
2013,9,2013-09-09,9,9,17
2013,9,2013-09-09,9,10,61.5
2013,9,2013-09-09,9,11,2.5
2013,9,2013-09-09,9,12,84
2013,9,2013-09-09,9,13,8.5
2013,9,2013-09-09,9,14,17
2013,9,2013-09-09,9,15,0
2013,9,2013-09-09,9,16,0
2013,9,2013-09-09,9,17,0
2013,9,2013-09-09,9,18,4.5
2013,9,2013-09-09,9,19,0
2013,9,2013-09-09,9,20,0
2013,9,2013-09-09,9,21,0
2013,9,2013-09-09,9,22,32.5
2013,9,2013-09-09,9,23,34.5
2013,9,2013-09-10,10,0,60
2013,9,2013-09-10,10,1,56
2013,9,2013-09-10,10,2,11
2013,9,2013-09-10,10,3,0
2013,9,2013-09-10,10,4,73.5
2013,9,2013-09-10,10,5,7
2013,9,2013-09-10,10,6,27.5
2013,9,2013-09-10,10,7,17
2013,9,2013-09-10,10,8,9.5
2013,9,2013-09-10,10,9,27
2013,9,2013-09-10,10,10,126.5
2013,9,2013-09-10,10,11,63
2013,9,2013-09-10,10,12,65.5
2013,9,2013-09-10,10,13,8.5
2013,9,2013-09-10,10,14,0
2013,9,2013-09-10,10,15,4
2013,9,2013-09-10,10,16,0
2013,9,2013-09-10,10,17,0
2013,9,2013-09-10,10,18,0
2013,9,2013-09-10,10,19,0
2013,9,2013-09-10,10,20,0
2013,9,2013-09-10,10,21,22
2013,9,2013-09-10,10,22,23.5
2013,9,2013-09-10,10,23,1.5
2013,9,2013-09-11,11,0,20
2013,9,2013-09-11,11,1,5.5
2013,9,2013-09-11,11,2,0
2013,9,2013-09-11,11,3,3
2013,9,2013-09-11,11,4,7
2013,9,2013-09-11,11,5,0
2013,9,2013-09-11,11,6,12
2013,9,2013-09-11,11,7,9.5
2013,9,2013-09-11,11,8,26.5
2013,9,2013-09-11,11,9,8
2013,9,2013-09-11,11,10,175
2013,9,2013-09-11,11,11,13.5
2013,9,2013-09-11,11,12,13
2013,9,2013-09-11,11,13,105
2013,9,2013-09-11,11,14,1.5
2013,9,2013-09-11,11,15,3.5
2013,9,2013-09-11,11,16,0
2013,9,2013-09-11,11,17,0
2013,9,2013-09-11,11,18,0
2013,9,2013-09-11,11,19,0
2013,9,2013-09-11,11,20,0
2013,9,2013-09-11,11,21,36.5
2013,9,2013-09-11,11,22,34
2013,9,2013-09-11,11,23,135.5
2013,9,2013-09-12,12,0,6.5
2013,9,2013-09-12,12,1,0.5
2013,9,2013-09-12,12,2,12
2013,9,2013-09-12,12,3,0
2013,9,2013-09-12,12,4,0
2013,9,2013-09-12,12,5,0
2013,9,2013-09-12,12,6,15
2013,9,2013-09-12,12,7,10
2013,9,2013-09-12,12,8,26
2013,9,2013-09-12,12,9,89
2013,9,2013-09-12,12,10,3
2013,9,2013-09-12,12,11,10
2013,9,2013-09-12,12,12,152
2013,9,2013-09-12,12,13,25.5
2013,9,2013-09-12,12,14,7
2013,9,2013-09-12,12,15,0
2013,9,2013-09-12,12,16,0
2013,9,2013-09-12,12,17,0
2013,9,2013-09-12,12,18,0
2013,9,2013-09-12,12,19,0
2013,9,2013-09-12,12,20,0
2013,9,2013-09-12,12,21,58.5
2013,9,2013-09-12,12,22,54
2013,9,2013-09-12,12,23,75
2013,9,2013-09-13,13,0,103.5
2013,9,2013-09-13,13,1,3
2013,9,2013-09-13,13,2,17.5
2013,9,2013-09-13,13,3,12
2013,9,2013-09-13,13,4,7
2013,9,2013-09-13,13,5,2.5
2013,9,2013-09-13,13,6,32.5
2013,9,2013-09-13,13,7,49
2013,9,2013-09-13,13,8,65
2013,9,2013-09-13,13,9,39.5
2013,9,2013-09-13,13,10,90
2013,9,2013-09-13,13,11,12.5
2013,9,2013-09-13,13,12,175
2013,9,2013-09-13,13,13,116.5
2013,9,2013-09-13,13,14,0
2013,9,2013-09-13,13,15,0
2013,9,2013-09-13,13,16,0
2013,9,2013-09-13,13,17,0
2013,9,2013-09-13,13,18,3.5
2013,9,2013-09-13,13,19,0
2013,9,2013-09-13,13,20,0
2013,9,2013-09-13,13,21,47
2013,9,2013-09-13,13,22,24.5
2013,9,2013-09-13,13,23,23
2013,9,2013-09-14,14,0,8.5
2013,9,2013-09-14,14,1,9.5
2013,9,2013-09-14,14,2,3
2013,9,2013-09-14,14,3,20.5
2013,9,2013-09-14,14,4,2.5
2013,9,2013-09-14,14,5,1.5
2013,9,2013-09-14,14,6,0
2013,9,2013-09-14,14,7,17.5
2013,9,2013-09-14,14,8,0
2013,9,2013-09-14,14,9,3
2013,9,2013-09-14,14,10,104
2013,9,2013-09-14,14,11,37.5
2013,9,2013-09-14,14,12,72.5
2013,9,2013-09-14,14,13,93.5
2013,9,2013-09-14,14,14,6.5
2013,9,2013-09-14,14,15,2
2013,9,2013-09-14,14,16,5
2013,9,2013-09-14,14,17,0
2013,9,2013-09-14,14,18,0
2013,9,2013-09-14,14,19,0
2013,9,2013-09-14,14,20,0
2013,9,2013-09-14,14,21,22
2013,9,2013-09-14,14,22,9
2013,9,2013-09-14,14,23,9.5
2013,9,2013-09-15,15,0,43
2013,9,2013-09-15,15,1,40
2013,9,2013-09-15,15,2,18.5
2013,9,2013-09-15,15,3,0
2013,9,2013-09-15,15,4,0
2013,9,2013-09-15,15,5,65.5
2013,9,2013-09-15,15,6,46
2013,9,2013-09-15,15,7,14
2013,9,2013-09-15,15,8,92
2013,9,2013-09-15,15,9,113.5
2013,9,2013-09-15,15,10,74.5
2013,9,2013-09-15,15,11,144.5
2013,9,2013-09-15,15,12,24
2013,9,2013-09-15,15,13,13
2013,9,2013-09-15,15,14,9
2013,9,2013-09-15,15,15,0
2013,9,2013-09-15,15,16,0
2013,9,2013-09-15,15,17,0
2013,9,2013-09-15,15,18,0
2013,9,2013-09-15,15,19,0
2013,9,2013-09-15,15,20,0
2013,9,2013-09-15,15,21,7
2013,9,2013-09-15,15,22,0
2013,9,2013-09-15,15,23,34.5
2013,9,2013-09-16,16,0,45.5
2013,9,2013-09-16,16,1,39
2013,9,2013-09-16,16,2,99
2013,9,2013-09-16,16,3,43.5
2013,9,2013-09-16,16,4,80.5
2013,9,2013-09-16,16,5,15.5
2013,9,2013-09-16,16,6,77
2013,9,2013-09-16,16,7,21.5
2013,9,2013-09-16,16,8,25
2013,9,2013-09-16,16,9,103
2013,9,2013-09-16,16,10,225
2013,9,2013-09-16,16,11,71
2013,9,2013-09-16,16,12,15
2013,9,2013-09-16,16,13,27.5
2013,9,2013-09-16,16,14,7.5
2013,9,2013-09-16,16,15,0
2013,9,2013-09-16,16,16,0
2013,9,2013-09-16,16,17,0
2013,9,2013-09-16,16,18,0
2013,9,2013-09-16,16,19,0
2013,9,2013-09-16,16,20,0
2013,9,2013-09-16,16,21,41.5
2013,9,2013-09-16,16,22,41.5
2013,9,2013-09-16,16,23,49
2013,9,2013-09-17,17,0,18
2013,9,2013-09-17,17,1,0
2013,9,2013-09-17,17,2,13
2013,9,2013-09-17,17,3,13.5
2013,9,2013-09-17,17,4,3
2013,9,2013-09-17,17,5,10
2013,9,2013-09-17,17,6,31
2013,9,2013-09-17,17,7,25
2013,9,2013-09-17,17,8,56
2013,9,2013-09-17,17,9,17.5
2013,9,2013-09-17,17,10,99
2013,9,2013-09-17,17,11,105.5
2013,9,2013-09-17,17,12,79.5
2013,9,2013-09-17,17,13,134.5
2013,9,2013-09-17,17,14,19
2013,9,2013-09-17,17,15,0
2013,9,2013-09-17,17,16,0
2013,9,2013-09-17,17,17,0
2013,9,2013-09-17,17,18,0
2013,9,2013-09-17,17,19,0
2013,9,2013-09-17,17,20,0
2013,9,2013-09-17,17,21,43.5
2013,9,2013-09-17,17,22,59.5
2013,9,2013-09-17,17,23,25
2013,9,2013-09-18,18,0,13
2013,9,2013-09-18,18,1,120
2013,9,2013-09-18,18,2,10.5
2013,9,2013-09-18,18,3,5.5
2013,9,2013-09-18,18,4,0
2013,9,2013-09-18,18,5,6
2013,9,2013-09-18,18,6,4
2013,9,2013-09-18,18,7,3
2013,9,2013-09-18,18,8,60
2013,9,2013-09-18,18,9,36.5
2013,9,2013-09-18,18,10,84
2013,9,2013-09-18,18,11,161.5
2013,9,2013-09-18,18,12,216
2013,9,2013-09-18,18,13,17.5
2013,9,2013-09-18,18,14,0
2013,9,2013-09-18,18,15,0
2013,9,2013-09-18,18,16,0
2013,9,2013-09-18,18,17,0
2013,9,2013-09-18,18,18,0
2013,9,2013-09-18,18,19,0
2013,9,2013-09-18,18,20,0
2013,9,2013-09-18,18,21,38.5
2013,9,2013-09-18,18,22,55.5
2013,9,2013-09-18,18,23,49
2013,9,2013-09-19,19,0,4
2013,9,2013-09-19,19,1,0
2013,9,2013-09-19,19,2,6.5
2013,9,2013-09-19,19,3,5
2013,9,2013-09-19,19,4,10
2013,9,2013-09-19,19,5,38.5
2013,9,2013-09-19,19,6,48.5
2013,9,2013-09-19,19,7,14.5
2013,9,2013-09-19,19,8,32.5
2013,9,2013-09-19,19,9,0
2013,9,2013-09-19,19,10,15
2013,9,2013-09-19,19,11,77.5
2013,9,2013-09-19,19,12,114
2013,9,2013-09-19,19,13,95.5
2013,9,2013-09-19,19,14,20
2013,9,2013-09-19,19,15,0
2013,9,2013-09-19,19,16,0
2013,9,2013-09-19,19,17,0
2013,9,2013-09-19,19,18,3.5
2013,9,2013-09-19,19,19,0
2013,9,2013-09-19,19,20,0
2013,9,2013-09-19,19,21,42
2013,9,2013-09-19,19,22,54.5
2013,9,2013-09-19,19,23,0.5
2013,9,2013-09-20,20,0,9.5
2013,9,2013-09-20,20,1,6
2013,9,2013-09-20,20,2,31
2013,9,2013-09-20,20,3,6
2013,9,2013-09-20,20,4,13
2013,9,2013-09-20,20,5,0
2013,9,2013-09-20,20,6,25.5
2013,9,2013-09-20,20,7,3
2013,9,2013-09-20,20,8,19
2013,9,2013-09-20,20,9,4
2013,9,2013-09-20,20,10,88.5
2013,9,2013-09-20,20,11,69.5
2013,9,2013-09-20,20,12,54
2013,9,2013-09-20,20,13,64.5
2013,9,2013-09-20,20,14,79.5
2013,9,2013-09-20,20,15,8
2013,9,2013-09-20,20,16,0
2013,9,2013-09-20,20,17,0
2013,9,2013-09-20,20,18,0
2013,9,2013-09-20,20,19,7
2013,9,2013-09-20,20,20,0
2013,9,2013-09-20,20,21,39
2013,9,2013-09-20,20,22,25.5
2013,9,2013-09-20,20,23,37
2013,9,2013-09-21,21,0,223.5
2013,9,2013-09-21,21,1,6.5
2013,9,2013-09-21,21,2,11.5
2013,9,2013-09-21,21,3,3.5
2013,9,2013-09-21,21,4,0.5
2013,9,2013-09-21,21,5,17.5
2013,9,2013-09-21,21,6,16.5
2013,9,2013-09-21,21,7,1
2013,9,2013-09-21,21,8,12.5
2013,9,2013-09-21,21,9,7.5
2013,9,2013-09-21,21,10,10.5
2013,9,2013-09-21,21,11,146.5
2013,9,2013-09-21,21,12,120
2013,9,2013-09-21,21,13,11
2013,9,2013-09-21,21,14,15
2013,9,2013-09-21,21,15,0
2013,9,2013-09-21,21,16,0
2013,9,2013-09-21,21,17,0
2013,9,2013-09-21,21,18,0
2013,9,2013-09-21,21,19,0
2013,9,2013-09-21,21,20,3
2013,9,2013-09-21,21,21,14
2013,9,2013-09-21,21,22,22.5
2013,9,2013-09-21,21,23,7.5
2013,9,2013-09-22,22,0,35.5
2013,9,2013-09-22,22,1,99.5
2013,9,2013-09-22,22,2,10.5
2013,9,2013-09-22,22,3,13.5
2013,9,2013-09-22,22,4,9
2013,9,2013-09-22,22,5,1.5
2013,9,2013-09-22,22,6,0
2013,9,2013-09-22,22,7,29
2013,9,2013-09-22,22,8,45
2013,9,2013-09-22,22,9,22.5
2013,9,2013-09-22,22,10,149.5
2013,9,2013-09-22,22,11,176
2013,9,2013-09-22,22,12,5.5
2013,9,2013-09-22,22,13,11.5
2013,9,2013-09-22,22,14,16.5
2013,9,2013-09-22,22,15,0
2013,9,2013-09-22,22,16,0
2013,9,2013-09-22,22,17,7
2013,9,2013-09-22,22,18,0
2013,9,2013-09-22,22,19,0
2013,9,2013-09-22,22,20,0
2013,9,2013-09-22,22,21,0
2013,9,2013-09-22,22,22,0
2013,9,2013-09-22,22,23,37
2013,9,2013-09-23,23,0,79
2013,9,2013-09-23,23,1,103
2013,9,2013-09-23,23,2,166.5
2013,9,2013-09-23,23,3,56.5
2013,9,2013-09-23,23,4,98
2013,9,2013-09-23,23,5,12
2013,9,2013-09-23,23,6,109.5
2013,9,2013-09-23,23,7,51
2013,9,2013-09-23,23,8,56.5
2013,9,2013-09-23,23,9,31
2013,9,2013-09-23,23,10,36.5
2013,9,2013-09-23,23,11,164
2013,9,2013-09-23,23,12,120
2013,9,2013-09-23,23,13,17.5
2013,9,2013-09-23,23,14,31
2013,9,2013-09-23,23,15,0
2013,9,2013-09-23,23,16,0
2013,9,2013-09-23,23,17,3
2013,9,2013-09-23,23,18,0
2013,9,2013-09-23,23,19,0
2013,9,2013-09-23,23,20,0
2013,9,2013-09-23,23,21,13
2013,9,2013-09-23,23,22,59.5
2013,9,2013-09-23,23,23,13.5
2013,9,2013-09-24,24,0,15.5
2013,9,2013-09-24,24,1,26
2013,9,2013-09-24,24,2,0
2013,9,2013-09-24,24,3,95
2013,9,2013-09-24,24,4,106.5
2013,9,2013-09-24,24,5,13.5
2013,9,2013-09-24,24,6,26.5
2013,9,2013-09-24,24,7,10.5
2013,9,2013-09-24,24,8,7.5
2013,9,2013-09-24,24,9,20
2013,9,2013-09-24,24,10,22.5
2013,9,2013-09-24,24,11,11
2013,9,2013-09-24,24,12,204
2013,9,2013-09-24,24,13,18
2013,9,2013-09-24,24,14,15
2013,9,2013-09-24,24,15,0
2013,9,2013-09-24,24,16,0
2013,9,2013-09-24,24,17,0
2013,9,2013-09-24,24,18,0
2013,9,2013-09-24,24,19,0
2013,9,2013-09-24,24,20,0
2013,9,2013-09-24,24,21,48.5
2013,9,2013-09-24,24,22,32.5
2013,9,2013-09-24,24,23,8.5
2013,9,2013-09-25,25,0,6
2013,9,2013-09-25,25,1,7
2013,9,2013-09-25,25,2,4.5
2013,9,2013-09-25,25,3,13
2013,9,2013-09-25,25,4,0
2013,9,2013-09-25,25,5,3.5
2013,9,2013-09-25,25,6,14.5
2013,9,2013-09-25,25,7,12.5
2013,9,2013-09-25,25,8,33.5
2013,9,2013-09-25,25,9,29.5
2013,9,2013-09-25,25,10,10.5
2013,9,2013-09-25,25,11,236.5
2013,9,2013-09-25,25,12,108
2013,9,2013-09-25,25,13,12.5
2013,9,2013-09-25,25,14,12
2013,9,2013-09-25,25,15,0
2013,9,2013-09-25,25,16,0
2013,9,2013-09-25,25,17,6
2013,9,2013-09-25,25,18,0
2013,9,2013-09-25,25,19,0
2013,9,2013-09-25,25,20,7
2013,9,2013-09-25,25,21,55
2013,9,2013-09-25,25,22,35.5
2013,9,2013-09-25,25,23,34
2013,9,2013-09-26,26,0,92
2013,9,2013-09-26,26,1,25.5
2013,9,2013-09-26,26,2,0
2013,9,2013-09-26,26,3,3.5
2013,9,2013-09-26,26,4,0
2013,9,2013-09-26,26,5,85.5
2013,9,2013-09-26,26,6,6.5
2013,9,2013-09-26,26,7,8
2013,9,2013-09-26,26,8,58
2013,9,2013-09-26,26,9,5.5
2013,9,2013-09-26,26,10,19
2013,9,2013-09-26,26,11,184
2013,9,2013-09-26,26,12,184
2013,9,2013-09-26,26,13,11
2013,9,2013-09-26,26,14,20
2013,9,2013-09-26,26,15,0
2013,9,2013-09-26,26,16,0
2013,9,2013-09-26,26,17,0
2013,9,2013-09-26,26,18,0
2013,9,2013-09-26,26,19,0
2013,9,2013-09-26,26,20,6
2013,9,2013-09-26,26,21,36.5
2013,9,2013-09-26,26,22,53
2013,9,2013-09-26,26,23,101
2013,9,2013-09-27,27,0,23.5
2013,9,2013-09-27,27,1,62
2013,9,2013-09-27,27,2,22.5
2013,9,2013-09-27,27,3,96
2013,9,2013-09-27,27,4,79.5
2013,9,2013-09-27,27,5,0
2013,9,2013-09-27,27,6,0
2013,9,2013-09-27,27,7,10.5
2013,9,2013-09-27,27,8,6.5
2013,9,2013-09-27,27,9,3.5
2013,9,2013-09-27,27,10,76.5
2013,9,2013-09-27,27,11,4
2013,9,2013-09-27,27,12,97
2013,9,2013-09-27,27,13,141
2013,9,2013-09-27,27,14,16
2013,9,2013-09-27,27,15,0
2013,9,2013-09-27,27,16,0
2013,9,2013-09-27,27,17,0
2013,9,2013-09-27,27,18,0
2013,9,2013-09-27,27,19,0
2013,9,2013-09-27,27,20,0
2013,9,2013-09-27,27,21,32
2013,9,2013-09-27,27,22,59
2013,9,2013-09-27,27,23,8
2013,9,2013-09-28,28,0,11
2013,9,2013-09-28,28,1,0
2013,9,2013-09-28,28,2,0
2013,9,2013-09-28,28,3,15
2013,9,2013-09-28,28,4,3.5
2013,9,2013-09-28,28,5,8
2013,9,2013-09-28,28,6,11.5
2013,9,2013-09-28,28,7,38.5
2013,9,2013-09-28,28,8,28.5
2013,9,2013-09-28,28,9,20
2013,9,2013-09-28,28,10,24
2013,9,2013-09-28,28,11,68
2013,9,2013-09-28,28,12,207.5
2013,9,2013-09-28,28,13,24
2013,9,2013-09-28,28,14,7
2013,9,2013-09-28,28,15,1
2013,9,2013-09-28,28,16,0
2013,9,2013-09-28,28,17,0
2013,9,2013-09-28,28,18,0
2013,9,2013-09-28,28,19,0
2013,9,2013-09-28,28,20,0
2013,9,2013-09-28,28,21,23
2013,9,2013-09-28,28,22,16
2013,9,2013-09-28,28,23,15.5
2013,9,2013-09-29,29,0,49.5
2013,9,2013-09-29,29,1,0.5
2013,9,2013-09-29,29,2,9.5
2013,9,2013-09-29,29,3,24.5
2013,9,2013-09-29,29,4,41.5
2013,9,2013-09-29,29,5,9.5
2013,9,2013-09-29,29,6,58
2013,9,2013-09-29,29,7,7
2013,9,2013-09-29,29,8,31.5
2013,9,2013-09-29,29,9,18.5
2013,9,2013-09-29,29,10,321.5
2013,9,2013-09-29,29,11,41
2013,9,2013-09-29,29,12,161
2013,9,2013-09-29,29,13,8
2013,9,2013-09-29,29,14,71.5
2013,9,2013-09-29,29,15,7.5
2013,9,2013-09-29,29,16,0
2013,9,2013-09-29,29,17,0
2013,9,2013-09-29,29,18,6
2013,9,2013-09-29,29,19,0
2013,9,2013-09-29,29,20,0
2013,9,2013-09-29,29,21,0
2013,9,2013-09-29,29,22,0
2013,9,2013-09-29,29,23,46.5
2013,9,2013-09-30,30,0,45.5
2013,9,2013-09-30,30,1,8
2013,9,2013-09-30,30,2,32.5
2013,9,2013-09-30,30,3,19.5
2013,9,2013-09-30,30,4,79.5
2013,9,2013-09-30,30,5,8
2013,9,2013-09-30,30,6,12
2013,9,2013-09-30,30,7,33.5
2013,9,2013-09-30,30,8,20
2013,9,2013-09-30,30,9,62
2013,9,2013-09-30,30,10,11.5
2013,9,2013-09-30,30,11,113
2013,9,2013-09-30,30,12,234.5
2013,9,2013-09-30,30,13,8.5
2013,9,2013-09-30,30,14,18
2013,9,2013-09-30,30,15,0
2013,9,2013-09-30,30,16,0
2013,9,2013-09-30,30,17,0
2013,9,2013-09-30,30,18,0
2013,9,2013-09-30,30,19,0
2013,9,2013-09-30,30,20,0
2013,9,2013-09-30,30,21,38
2013,9,2013-09-30,30,22,47.5
2013,9,2013-09-30,30,23,26
2013,10,2013-10-01,1,0,20.5
2013,10,2013-10-01,1,1,15
2013,10,2013-10-01,1,2,0
2013,10,2013-10-01,1,3,5
2013,10,2013-10-01,1,4,3.5
2013,10,2013-10-01,1,5,14.5
2013,10,2013-10-01,1,6,29.5
2013,10,2013-10-01,1,7,58.5
2013,10,2013-10-01,1,8,128.5
2013,10,2013-10-01,1,9,29
2013,10,2013-10-01,1,10,7
2013,10,2013-10-01,1,11,187
2013,10,2013-10-01,1,12,167.5
2013,10,2013-10-01,1,13,14.5
2013,10,2013-10-01,1,14,0
2013,10,2013-10-01,1,15,0
2013,10,2013-10-01,1,16,0
2013,10,2013-10-01,1,17,0
2013,10,2013-10-01,1,18,0
2013,10,2013-10-01,1,19,0
2013,10,2013-10-01,1,20,0
2013,10,2013-10-01,1,21,37.5
2013,10,2013-10-01,1,22,50.5
2013,10,2013-10-01,1,23,13.5
2013,10,2013-10-02,2,0,1
2013,10,2013-10-02,2,1,36.5
2013,10,2013-10-02,2,2,28
2013,10,2013-10-02,2,3,79
2013,10,2013-10-02,2,4,16
2013,10,2013-10-02,2,5,3
2013,10,2013-10-02,2,6,43
2013,10,2013-10-02,2,7,31
2013,10,2013-10-02,2,8,26
2013,10,2013-10-02,2,9,2.5
2013,10,2013-10-02,2,10,87
2013,10,2013-10-02,2,11,19
2013,10,2013-10-02,2,12,189.5
2013,10,2013-10-02,2,13,52.5
2013,10,2013-10-02,2,14,16.5
2013,10,2013-10-02,2,15,0
2013,10,2013-10-02,2,16,0
2013,10,2013-10-02,2,17,0
2013,10,2013-10-02,2,18,0
2013,10,2013-10-02,2,19,0
2013,10,2013-10-02,2,20,0
2013,10,2013-10-02,2,21,37.5
2013,10,2013-10-02,2,22,36.5
2013,10,2013-10-02,2,23,20.5
2013,10,2013-10-03,3,0,19
2013,10,2013-10-03,3,1,0
2013,10,2013-10-03,3,2,0
2013,10,2013-10-03,3,3,0
2013,10,2013-10-03,3,4,12
2013,10,2013-10-03,3,5,12
2013,10,2013-10-03,3,6,31
2013,10,2013-10-03,3,7,14.5
2013,10,2013-10-03,3,8,8.5
2013,10,2013-10-03,3,9,0
