year,month,day,date,hour,consumption
2014,1,8,2014-01-08,1,50
2014,1,8,2014-01-08,2,25
2014,1,8,2014-01-08,3,75
2014,1,8,2014-01-08,4,50
2014,1,8,2014-01-08,5,50
2014,1,8,2014-01-08,6,50
2014,1,8,2014-01-08,7,200
2014,1,8,2014-01-08,8,400
2014,1,8,2014-01-08,9,125
2014,1,8,2014-01-08,10,175
2014,1,8,2014-01-08,11,350
2014,1,8,2014-01-08,12,900
2014,1,8,2014-01-08,13,50
2014,1,8,2014-01-08,14,50
2014,1,8,2014-01-08,15,25
2014,1,8,2014-01-08,16,50
2014,1,8,2014-01-08,17,50
2014,1,8,2014-01-08,18,25
2014,1,8,2014-01-08,19,50
2014,1,8,2014-01-08,20,50
2014,1,8,2014-01-08,21,75
2014,1,8,2014-01-08,22,250
2014,1,8,2014-01-08,23,50
2014,1,9,2014-01-09,0,50
2014,1,9,2014-01-09,1,50
2014,1,9,2014-01-09,2,50
2014,1,9,2014-01-09,3,75
2014,1,9,2014-01-09,4,50
2014,1,9,2014-01-09,5,50
2014,1,9,2014-01-09,6,25
2014,1,9,2014-01-09,7,225
2014,1,9,2014-01-09,8,50
2014,1,9,2014-01-09,9,75
2014,1,9,2014-01-09,10,425
2014,1,9,2014-01-09,11,225
2014,1,9,2014-01-09,12,400
2014,1,9,2014-01-09,13,200
2014,1,9,2014-01-09,14,50
2014,1,9,2014-01-09,15,25
2014,1,9,2014-01-09,16,50
2014,1,9,2014-01-09,17,50
2014,1,9,2014-01-09,18,25
2014,1,9,2014-01-09,19,50
2014,1,9,2014-01-09,20,50
2014,1,9,2014-01-09,21,100
2014,1,9,2014-01-09,22,475
2014,1,9,2014-01-09,23,50
2014,1,10,2014-01-10,0,625
2014,1,10,2014-01-10,1,50
2014,1,10,2014-01-10,2,50
2014,1,10,2014-01-10,3,50
2014,1,10,2014-01-10,4,50
2014,1,10,2014-01-10,5,50
2014,1,10,2014-01-10,6,75
2014,1,10,2014-01-10,7,100
2014,1,10,2014-01-10,8,775
2014,1,10,2014-01-10,9,625
2014,1,10,2014-01-10,10,450
2014,1,10,2014-01-10,11,475
2014,1,10,2014-01-10,12,500
2014,1,10,2014-01-10,13,550
2014,1,10,2014-01-10,14,75
2014,1,10,2014-01-10,15,25
2014,1,10,2014-01-10,16,50
2014,1,10,2014-01-10,17,400
2014,1,10,2014-01-10,18,150
2014,1,10,2014-01-10,19,325
2014,1,10,2014-01-10,20,350
2014,1,10,2014-01-10,21,225
2014,1,10,2014-01-10,22,125
2014,1,10,2014-01-10,23,50
2014,1,11,2014-01-11,0,50
2014,1,11,2014-01-11,1,25
2014,1,11,2014-01-11,2,50
2014,1,11,2014-01-11,3,75
2014,1,11,2014-01-11,4,100
2014,1,11,2014-01-11,5,50
2014,1,11,2014-01-11,6,75
2014,1,11,2014-01-11,7,50
2014,1,11,2014-01-11,8,75
2014,1,11,2014-01-11,9,50
2014,1,11,2014-01-11,10,325
2014,1,11,2014-01-11,11,200
2014,1,11,2014-01-11,12,1300
2014,1,11,2014-01-11,13,225
2014,1,11,2014-01-11,14,50
2014,1,11,2014-01-11,15,25
2014,1,11,2014-01-11,16,50
2014,1,11,2014-01-11,17,50
2014,1,11,2014-01-11,18,50
2014,1,11,2014-01-11,19,25
2014,1,11,2014-01-11,20,50
2014,1,11,2014-01-11,21,50
2014,1,11,2014-01-11,22,25
2014,1,11,2014-01-11,23,50
2014,1,12,2014-01-12,0,150
2014,1,12,2014-01-12,1,275
2014,1,12,2014-01-12,2,300
2014,1,12,2014-01-12,3,225
2014,1,12,2014-01-12,4,375
2014,1,12,2014-01-12,5,425
2014,1,12,2014-01-12,6,50
2014,1,12,2014-01-12,7,75
2014,1,12,2014-01-12,8,150
2014,1,12,2014-01-12,9,125
2014,1,12,2014-01-12,10,750
2014,1,12,2014-01-12,11,575
2014,1,12,2014-01-12,12,325
2014,1,12,2014-01-12,13,50
2014,1,12,2014-01-12,14,25
2014,1,12,2014-01-12,15,50
2014,1,12,2014-01-12,16,50
2014,1,12,2014-01-12,17,25
2014,1,12,2014-01-12,18,50
2014,1,12,2014-01-12,19,50
2014,1,12,2014-01-12,20,50
2014,1,12,2014-01-12,21,450
2014,1,12,2014-01-12,22,550
2014,1,12,2014-01-12,23,725
2014,1,13,2014-01-13,0,125
2014,1,13,2014-01-13,1,600
2014,1,13,2014-01-13,2,375
2014,1,13,2014-01-13,3,200
2014,1,13,2014-01-13,4,475
2014,1,13,2014-01-13,5,50
2014,1,13,2014-01-13,6,800
2014,1,13,2014-01-13,7,100
2014,1,13,2014-01-13,8,600
2014,1,13,2014-01-13,9,75
2014,1,13,2014-01-13,10,700
2014,1,13,2014-01-13,11,625
2014,1,13,2014-01-13,12,275
2014,1,13,2014-01-13,13,250
2014,1,13,2014-01-13,14,50
2014,1,13,2014-01-13,15,25
2014,1,13,2014-01-13,16,50
2014,1,13,2014-01-13,17,50
2014,1,13,2014-01-13,18,300
2014,1,13,2014-01-13,19,125
2014,1,13,2014-01-13,20,325
2014,1,13,2014-01-13,21,250
2014,1,13,2014-01-13,22,750
2014,1,13,2014-01-13,23,175
2014,1,14,2014-01-14,0,200
2014,1,14,2014-01-14,1,75
2014,1,14,2014-01-14,2,50
2014,1,14,2014-01-14,3,75
2014,1,14,2014-01-14,4,50
2014,1,14,2014-01-14,5,50
2014,1,14,2014-01-14,6,50
2014,1,14,2014-01-14,7,125
2014,1,14,2014-01-14,8,300
2014,1,14,2014-01-14,9,300
2014,1,14,2014-01-14,10,725
2014,1,14,2014-01-14,11,575
2014,1,14,2014-01-14,12,25
2014,1,14,2014-01-14,13,50
2014,1,14,2014-01-14,14,50
2014,1,14,2014-01-14,15,25
2014,1,14,2014-01-14,16,50
2014,1,14,2014-01-14,17,50
2014,1,14,2014-01-14,18,25
2014,1,14,2014-01-14,19,50
2014,1,14,2014-01-14,20,50
2014,1,14,2014-01-14,21,100
2014,1,14,2014-01-14,22,175
2014,1,14,2014-01-14,23,25
2014,1,15,2014-01-15,0,50
2014,1,15,2014-01-15,1,50
2014,1,15,2014-01-15,2,25
2014,1,15,2014-01-15,3,150
2014,1,15,2014-01-15,4,75
2014,1,15,2014-01-15,5,50
2014,1,15,2014-01-15,6,25
2014,1,15,2014-01-15,7,50
2014,1,15,2014-01-15,8,50
2014,1,15,2014-01-15,9,475
2014,1,15,2014-01-15,10,400
2014,1,15,2014-01-15,11,650
2014,1,15,2014-01-15,12,50
2014,1,15,2014-01-15,13,400
2014,1,15,2014-01-15,14,50
2014,1,15,2014-01-15,15,50
2014,1,15,2014-01-15,16,25
2014,1,15,2014-01-15,17,50
2014,1,15,2014-01-15,18,50
2014,1,15,2014-01-15,19,25
2014,1,15,2014-01-15,20,50
2014,1,15,2014-01-15,21,100
2014,1,15,2014-01-15,22,150
2014,1,15,2014-01-15,23,50
2014,1,16,2014-01-16,0,50
2014,1,16,2014-01-16,1,50
2014,1,16,2014-01-16,2,50
2014,1,16,2014-01-16,3,75
2014,1,16,2014-01-16,4,50
2014,1,16,2014-01-16,5,175
2014,1,16,2014-01-16,6,100
2014,1,16,2014-01-16,7,125
2014,1,16,2014-01-16,8,275
2014,1,16,2014-01-16,9,425
2014,1,16,2014-01-16,10,275
2014,1,16,2014-01-16,11,700
2014,1,16,2014-01-16,12,75
2014,1,16,2014-01-16,13,50
2014,1,16,2014-01-16,14,50
2014,1,16,2014-01-16,15,50
2014,1,16,2014-01-16,16,50
2014,1,16,2014-01-16,17,300
2014,1,16,2014-01-16,18,75
2014,1,16,2014-01-16,19,350
2014,1,16,2014-01-16,20,100
2014,1,16,2014-01-16,21,475
2014,1,16,2014-01-16,22,725
2014,1,16,2014-01-16,23,375
2014,1,17,2014-01-17,0,325
2014,1,17,2014-01-17,1,150
2014,1,17,2014-01-17,2,50
2014,1,17,2014-01-17,3,50
2014,1,17,2014-01-17,4,125
2014,1,17,2014-01-17,5,50
2014,1,17,2014-01-17,6,25
2014,1,17,2014-01-17,7,75
2014,1,17,2014-01-17,8,100
2014,1,17,2014-01-17,9,750
2014,1,17,2014-01-17,10,125
2014,1,17,2014-01-17,11,525
2014,1,17,2014-01-17,12,775
2014,1,17,2014-01-17,13,450
2014,1,17,2014-01-17,14,50
2014,1,17,2014-01-17,15,50
2014,1,17,2014-01-17,16,50
2014,1,17,2014-01-17,17,25
2014,1,17,2014-01-17,18,50
2014,1,17,2014-01-17,19,400
2014,1,17,2014-01-17,20,125
2014,1,17,2014-01-17,21,500
2014,1,17,2014-01-17,22,775
2014,1,17,2014-01-17,23,325
2014,1,18,2014-01-18,0,225
2014,1,18,2014-01-18,1,300
2014,1,18,2014-01-18,2,125
2014,1,18,2014-01-18,3,50
2014,1,18,2014-01-18,4,200
2014,1,18,2014-01-18,5,275
2014,1,18,2014-01-18,6,75
2014,1,18,2014-01-18,7,475
2014,1,18,2014-01-18,8,575
2014,1,18,2014-01-18,9,100
2014,1,18,2014-01-18,10,725
2014,1,18,2014-01-18,11,75
2014,1,18,2014-01-18,12,400
2014,1,18,2014-01-18,13,825
2014,1,18,2014-01-18,14,50
2014,1,18,2014-01-18,15,25
2014,1,18,2014-01-18,16,50
2014,1,18,2014-01-18,17,400
2014,1,18,2014-01-18,18,75
2014,1,18,2014-01-18,19,400
2014,1,18,2014-01-18,20,400
2014,1,18,2014-01-18,21,50
2014,1,18,2014-01-18,22,900
2014,1,18,2014-01-18,23,325
2014,1,19,2014-01-19,0,550
2014,1,19,2014-01-19,1,175
2014,1,19,2014-01-19,2,100
2014,1,19,2014-01-19,3,350
2014,1,19,2014-01-19,4,50
2014,1,19,2014-01-19,5,175
2014,1,19,2014-01-19,6,75
2014,1,19,2014-01-19,7,375
2014,1,19,2014-01-19,8,50
2014,1,19,2014-01-19,9,50
2014,1,19,2014-01-19,10,425
2014,1,19,2014-01-19,11,175
2014,1,19,2014-01-19,12,1000
2014,1,19,2014-01-19,13,575
2014,1,19,2014-01-19,14,50
2014,1,19,2014-01-19,15,50
2014,1,19,2014-01-19,16,50
2014,1,19,2014-01-19,17,450
2014,1,19,2014-01-19,18,50
2014,1,19,2014-01-19,19,425
2014,1,19,2014-01-19,20,50
2014,1,19,2014-01-19,21,450
2014,1,19,2014-01-19,22,550
2014,1,19,2014-01-19,23,750
2014,1,20,2014-01-20,0,250
2014,1,20,2014-01-20,1,900
2014,1,20,2014-01-20,2,200
2014,1,20,2014-01-20,3,50
2014,1,20,2014-01-20,4,100
2014,1,20,2014-01-20,5,50
2014,1,20,2014-01-20,6,50
2014,1,20,2014-01-20,7,125
2014,1,20,2014-01-20,8,200
2014,1,20,2014-01-20,9,450
2014,1,20,2014-01-20,10,675
2014,1,20,2014-01-20,11,125
2014,1,20,2014-01-20,12,750
2014,1,20,2014-01-20,13,50
2014,1,20,2014-01-20,14,50
2014,1,20,2014-01-20,15,25
2014,1,20,2014-01-20,16,50
2014,1,20,2014-01-20,17,400
2014,1,20,2014-01-20,18,50
2014,1,20,2014-01-20,19,425
2014,1,20,2014-01-20,20,25
2014,1,20,2014-01-20,21,600
2014,1,20,2014-01-20,22,650
2014,1,20,2014-01-20,23,300
2014,1,21,2014-01-21,0,250
2014,1,21,2014-01-21,1,475
2014,1,21,2014-01-21,2,150
2014,1,21,2014-01-21,3,150
2014,1,21,2014-01-21,4,50
2014,1,21,2014-01-21,5,425
2014,1,21,2014-01-21,6,75
2014,1,21,2014-01-21,7,775
2014,1,21,2014-01-21,8,350
2014,1,21,2014-01-21,9,925
2014,1,21,2014-01-21,10,50
2014,1,21,2014-01-21,11,450
2014,1,21,2014-01-21,12,50
2014,1,21,2014-01-21,13,875
2014,1,21,2014-01-21,14,50
2014,1,21,2014-01-21,15,25
2014,1,21,2014-01-21,16,425
2014,1,21,2014-01-21,17,125
2014,1,21,2014-01-21,18,350
2014,1,21,2014-01-21,19,475
2014,1,21,2014-01-21,20,175
2014,1,21,2014-01-21,21,475
2014,1,21,2014-01-21,22,825
2014,1,21,2014-01-21,23,50
2014,1,22,2014-01-22,0,550
2014,1,22,2014-01-22,1,75
2014,1,22,2014-01-22,2,225
2014,1,22,2014-01-22,3,100
2014,1,22,2014-01-22,4,100
2014,1,22,2014-01-22,5,100
2014,1,22,2014-01-22,6,50
2014,1,22,2014-01-22,7,75
2014,1,22,2014-01-22,8,25
2014,1,22,2014-01-22,9,100
2014,1,22,2014-01-22,10,800
2014,1,22,2014-01-22,11,750
2014,1,22,2014-01-22,12,275
2014,1,22,2014-01-22,13,475
2014,1,22,2014-01-22,14,50
2014,1,22,2014-01-22,15,25
2014,1,22,2014-01-22,16,50
2014,1,22,2014-01-22,17,400
2014,1,22,2014-01-22,18,75
2014,1,22,2014-01-22,19,450
2014,1,22,2014-01-22,20,25
2014,1,22,2014-01-22,21,575
2014,1,22,2014-01-22,22,725
2014,1,22,2014-01-22,23,25
2014,1,23,2014-01-23,0,250
2014,1,23,2014-01-23,1,125
2014,1,23,2014-01-23,2,275
2014,1,23,2014-01-23,3,75
2014,1,23,2014-01-23,4,50
2014,1,23,2014-01-23,5,125
2014,1,23,2014-01-23,6,125
2014,1,23,2014-01-23,7,150
2014,1,23,2014-01-23,8,375
2014,1,23,2014-01-23,9,375
2014,1,23,2014-01-23,10,625
2014,1,23,2014-01-23,11,675
2014,1,23,2014-01-23,12,500
2014,1,23,2014-01-23,13,50
2014,1,23,2014-01-23,14,50
2014,1,23,2014-01-23,15,25
2014,1,23,2014-01-23,16,400
2014,1,23,2014-01-23,17,200
2014,1,23,2014-01-23,18,300
2014,1,23,2014-01-23,19,475
2014,1,23,2014-01-23,20,325
2014,1,23,2014-01-23,21,425
2014,1,23,2014-01-23,22,575
2014,1,23,2014-01-23,23,575
2014,1,24,2014-01-24,0,175
2014,1,24,2014-01-24,1,575
2014,1,24,2014-01-24,2,25
2014,1,24,2014-01-24,3,75
2014,1,24,2014-01-24,4,50
2014,1,24,2014-01-24,5,50
2014,1,24,2014-01-24,6,75
2014,1,24,2014-01-24,7,100
2014,1,24,2014-01-24,8,150
2014,1,24,2014-01-24,9,900
2014,1,24,2014-01-24,10,325
2014,1,24,2014-01-24,11,1075
2014,1,24,2014-01-24,12,250
2014,1,24,2014-01-24,13,300
2014,1,24,2014-01-24,14,50
2014,1,24,2014-01-24,15,50
2014,1,24,2014-01-24,16,50
2014,1,24,2014-01-24,17,25
2014,1,24,2014-01-24,18,50
2014,1,24,2014-01-24,19,450
2014,1,24,2014-01-24,20,450
2014,1,24,2014-01-24,21,175
2014,1,24,2014-01-24,22,775
2014,1,24,2014-01-24,23,600
2014,1,25,2014-01-25,0,100
2014,1,25,2014-01-25,1,50
2014,1,25,2014-01-25,2,25
2014,1,25,2014-01-25,3,100
2014,1,25,2014-01-25,4,125
2014,1,25,2014-01-25,5,50
2014,1,25,2014-01-25,6,50
2014,1,25,2014-01-25,7,475
2014,1,25,2014-01-25,8,75
2014,1,25,2014-01-25,9,150
2014,1,25,2014-01-25,10,125
2014,1,25,2014-01-25,11,750
2014,1,25,2014-01-25,12,275
2014,1,25,2014-01-25,13,475
2014,1,25,2014-01-25,14,25
2014,1,25,2014-01-25,15,50
2014,1,25,2014-01-25,16,50
2014,1,25,2014-01-25,17,375
2014,1,25,2014-01-25,18,75
2014,1,25,2014-01-25,19,475
2014,1,25,2014-01-25,20,50
2014,1,25,2014-01-25,21,475
2014,1,25,2014-01-25,22,550
2014,1,25,2014-01-25,23,625
2014,1,26,2014-01-26,0,100
2014,1,26,2014-01-26,1,350
2014,1,26,2014-01-26,2,50
2014,1,26,2014-01-26,3,50
2014,1,26,2014-01-26,4,50
2014,1,26,2014-01-26,5,75
2014,1,26,2014-01-26,6,50
2014,1,26,2014-01-26,7,75
2014,1,26,2014-01-26,8,200
2014,1,26,2014-01-26,9,175
2014,1,26,2014-01-26,10,975
2014,1,26,2014-01-26,11,225
2014,1,26,2014-01-26,12,425
2014,1,26,2014-01-26,13,975
2014,1,26,2014-01-26,14,50
2014,1,26,2014-01-26,15,50
2014,1,26,2014-01-26,16,125
2014,1,26,2014-01-26,17,325
2014,1,26,2014-01-26,18,450
2014,1,26,2014-01-26,19,25
2014,1,26,2014-01-26,20,500
2014,1,26,2014-01-26,21,475
2014,1,26,2014-01-26,22,525
2014,1,26,2014-01-26,23,575
2014,1,27,2014-01-27,0,525
2014,1,27,2014-01-27,1,375
2014,1,27,2014-01-27,2,125
2014,1,27,2014-01-27,3,125
2014,1,27,2014-01-27,4,50
2014,1,27,2014-01-27,5,200
2014,1,27,2014-01-27,6,325
2014,1,27,2014-01-27,7,50
2014,1,27,2014-01-27,8,350
2014,1,27,2014-01-27,9,200
2014,1,27,2014-01-27,10,100
2014,1,27,2014-01-27,11,975
2014,1,27,2014-01-27,12,350
2014,1,27,2014-01-27,13,500
2014,1,27,2014-01-27,14,50
2014,1,27,2014-01-27,15,25
2014,1,27,2014-01-27,16,50
2014,1,27,2014-01-27,17,250
2014,1,27,2014-01-27,18,250
2014,1,27,2014-01-27,19,450
2014,1,27,2014-01-27,20,25
2014,1,27,2014-01-27,21,575
2014,1,27,2014-01-27,22,675
2014,1,27,2014-01-27,23,400
2014,1,28,2014-01-28,0,575
2014,1,28,2014-01-28,1,600
2014,1,28,2014-01-28,2,75
2014,1,28,2014-01-28,3,100
2014,1,28,2014-01-28,4,100
2014,1,28,2014-01-28,5,275
2014,1,28,2014-01-28,6,50
2014,1,28,2014-01-28,7,150
2014,1,28,2014-01-28,8,375
2014,1,28,2014-01-28,9,125
2014,1,28,2014-01-28,10,225
2014,1,28,2014-01-28,11,800
2014,1,28,2014-01-28,12,50
2014,1,28,2014-01-28,13,25
2014,1,28,2014-01-28,14,50
2014,1,28,2014-01-28,15,50
2014,1,28,2014-01-28,16,25
2014,1,28,2014-01-28,17,50
2014,1,28,2014-01-28,18,50
2014,1,28,2014-01-28,19,25
2014,1,28,2014-01-28,20,50
2014,1,28,2014-01-28,21,175
2014,1,28,2014-01-28,22,125
2014,1,28,2014-01-28,23,50
2014,1,29,2014-01-29,0,50
2014,1,29,2014-01-29,1,25
2014,1,29,2014-01-29,2,75
2014,1,29,2014-01-29,3,75
2014,1,29,2014-01-29,4,50
2014,1,29,2014-01-29,5,75
2014,1,29,2014-01-29,6,25
2014,1,29,2014-01-29,7,275
2014,1,29,2014-01-29,8,100
2014,1,29,2014-01-29,9,50
2014,1,29,2014-01-29,10,325
2014,1,29,2014-01-29,11,300
2014,1,29,2014-01-29,12,825
2014,1,29,2014-01-29,13,50
2014,1,29,2014-01-29,14,50
2014,1,29,2014-01-29,15,25
2014,1,29,2014-01-29,16,50
2014,1,29,2014-01-29,17,50
2014,1,29,2014-01-29,18,25
2014,1,29,2014-01-29,19,50
2014,1,29,2014-01-29,20,50
2014,1,29,2014-01-29,21,50
2014,1,29,2014-01-29,22,200
2014,1,29,2014-01-29,23,50
2014,1,30,2014-01-30,0,75
2014,1,30,2014-01-30,1,300
2014,1,30,2014-01-30,2,75
2014,1,30,2014-01-30,3,75
2014,1,30,2014-01-30,4,25
2014,1,30,2014-01-30,5,50
2014,1,30,2014-01-30,6,75
2014,1,30,2014-01-30,7,75
2014,1,30,2014-01-30,8,475
2014,1,30,2014-01-30,9,300
2014,1,30,2014-01-30,10,775
2014,1,30,2014-01-30,11,525
2014,1,30,2014-01-30,12,325
2014,1,30,2014-01-30,13,50
2014,1,30,2014-01-30,14,50
2014,1,30,2014-01-30,15,50
2014,1,30,2014-01-30,16,50
2014,1,30,2014-01-30,17,50
2014,1,30,2014-01-30,18,25
2014,1,30,2014-01-30,19,50
2014,1,30,2014-01-30,20,150
2014,1,30,2014-01-30,21,450
2014,1,30,2014-01-30,22,525
2014,1,30,2014-01-30,23,75
2014,1,31,2014-01-31,0,50
2014,1,31,2014-01-31,1,50
2014,1,31,2014-01-31,2,50
2014,1,31,2014-01-31,3,150
2014,1,31,2014-01-31,4,375
2014,1,31,2014-01-31,5,300
2014,1,31,2014-01-31,6,50
2014,1,31,2014-01-31,7,575
2014,1,31,2014-01-31,8,150
2014,1,31,2014-01-31,9,525
2014,1,31,2014-01-31,10,375
2014,1,31,2014-01-31,11,900
2014,1,31,2014-01-31,12,700
2014,1,31,2014-01-31,13,475
2014,1,31,2014-01-31,14,50
2014,1,31,2014-01-31,15,25
2014,1,31,2014-01-31,16,50
2014,1,31,2014-01-31,17,350
2014,1,31,2014-01-31,18,200
2014,1,31,2014-01-31,19,275
2014,1,31,2014-01-31,20,425
2014,1,31,2014-01-31,21,300
2014,1,31,2014-01-31,22,750
2014,1,31,2014-01-31,23,500
2014,2,1,2014-02-01,0,150
2014,2,1,2014-02-01,1,375
2014,2,1,2014-02-01,2,250
2014,2,1,2014-02-01,3,75
2014,2,1,2014-02-01,4,50
2014,2,1,2014-02-01,5,50
2014,2,1,2014-02-01,6,50
2014,2,1,2014-02-01,7,425
2014,2,1,2014-02-01,8,325
2014,2,1,2014-02-01,9,375
2014,2,1,2014-02-01,10,125
2014,2,1,2014-02-01,11,750
2014,2,1,2014-02-01,12,625
2014,2,1,2014-02-01,13,175
2014,2,1,2014-02-01,14,50
2014,2,1,2014-02-01,15,425
2014,2,1,2014-02-01,16,50
2014,2,1,2014-02-01,17,400
2014,2,1,2014-02-01,18,400
2014,2,1,2014-02-01,19,525
2014,2,1,2014-02-01,20,425
2014,2,1,2014-02-01,21,150
2014,2,1,2014-02-01,22,1000
2014,2,1,2014-02-01,23,400
2014,2,2,2014-02-02,0,625
2014,2,2,2014-02-02,1,50
2014,2,2,2014-02-02,2,625
2014,2,2,2014-02-02,3,325
2014,2,2,2014-02-02,4,300
2014,2,2,2014-02-02,5,75
2014,2,2,2014-02-02,6,75
2014,2,2,2014-02-02,7,500
2014,2,2,2014-02-02,8,200
2014,2,2,2014-02-02,9,675
2014,2,2,2014-02-02,10,375
2014,2,2,2014-02-02,11,1225
2014,2,2,2014-02-02,12,775
2014,2,2,2014-02-02,13,125
2014,2,2,2014-02-02,14,50
2014,2,2,2014-02-02,15,50
2014,2,2,2014-02-02,16,50
2014,2,2,2014-02-02,17,375
2014,2,2,2014-02-02,18,50
2014,2,2,2014-02-02,19,425
2014,2,2,2014-02-02,20,175
2014,2,2,2014-02-02,21,375
2014,2,2,2014-02-02,22,550
2014,2,2,2014-02-02,23,750
2014,2,3,2014-02-03,0,200
2014,2,3,2014-02-03,1,525
2014,2,3,2014-02-03,2,300
2014,2,3,2014-02-03,3,75
2014,2,3,2014-02-03,4,225
2014,2,3,2014-02-03,5,325
2014,2,3,2014-02-03,6,50
2014,2,3,2014-02-03,7,300
2014,2,3,2014-02-03,8,150
2014,2,3,2014-02-03,9,800
2014,2,3,2014-02-03,10,325
2014,2,3,2014-02-03,11,875
2014,2,3,2014-02-03,12,675
2014,2,3,2014-02-03,13,525
2014,2,3,2014-02-03,14,50
2014,2,3,2014-02-03,15,50
2014,2,3,2014-02-03,16,200
2014,2,3,2014-02-03,17,275
2014,2,3,2014-02-03,18,475
2014,2,3,2014-02-03,19,425
2014,2,3,2014-02-03,20,150
2014,2,3,2014-02-03,21,725
2014,2,3,2014-02-03,22,850
2014,2,3,2014-02-03,23,300
2014,2,4,2014-02-04,0,525
2014,2,4,2014-02-04,1,275
2014,2,4,2014-02-04,2,175
2014,2,4,2014-02-04,3,150
2014,2,4,2014-02-04,4,150
2014,2,4,2014-02-04,5,25
2014,2,4,2014-02-04,6,475
2014,2,4,2014-02-04,7,575
2014,2,4,2014-02-04,8,225
2014,2,4,2014-02-04,9,750
2014,2,4,2014-02-04,10,150
2014,2,4,2014-02-04,11,1375
2014,2,4,2014-02-04,12,75
2014,2,4,2014-02-04,13,575
2014,2,4,2014-02-04,14,50
2014,2,4,2014-02-04,15,475
2014,2,4,2014-02-04,16,175
2014,2,4,2014-02-04,17,375
2014,2,4,2014-02-04,18,550
2014,2,4,2014-02-04,19,525
2014,2,4,2014-02-04,20,600
2014,2,4,2014-02-04,21,350
2014,2,4,2014-02-04,22,900
2014,2,4,2014-02-04,23,600
2014,2,5,2014-02-05,0,50
2014,2,5,2014-02-05,1,450
2014,2,5,2014-02-05,2,50
2014,2,5,2014-02-05,3,25
2014,2,5,2014-02-05,4,500
2014,2,5,2014-02-05,5,150
2014,2,5,2014-02-05,6,425
2014,2,5,2014-02-05,7,600
2014,2,5,2014-02-05,8,575
2014,2,5,2014-02-05,9,925
2014,2,5,2014-02-05,10,50
2014,2,5,2014-02-05,11,1725
2014,2,5,2014-02-05,12,400
2014,2,5,2014-02-05,13,475
2014,2,5,2014-02-05,14,50
2014,2,5,2014-02-05,15,475
2014,2,5,2014-02-05,16,325
2014,2,5,2014-02-05,17,275
2014,2,5,2014-02-05,18,525
2014,2,5,2014-02-05,19,625
2014,2,5,2014-02-05,20,400
2014,2,5,2014-02-05,21,575
2014,2,5,2014-02-05,22,850
2014,2,5,2014-02-05,23,475
2014,2,6,2014-02-06,0,500
2014,2,6,2014-02-06,1,50
2014,2,6,2014-02-06,2,450
2014,2,6,2014-02-06,3,25
2014,2,6,2014-02-06,4,175
2014,2,6,2014-02-06,5,650
2014,2,6,2014-02-06,6,350
2014,2,6,2014-02-06,7,525
2014,2,6,2014-02-06,8,775
2014,2,6,2014-02-06,9,225
2014,2,6,2014-02-06,10,625
2014,2,6,2014-02-06,11,875
2014,2,6,2014-02-06,12,750
2014,2,6,2014-02-06,13,375
2014,2,6,2014-02-06,14,75
2014,2,6,2014-02-06,15,450
2014,2,6,2014-02-06,16,450
2014,2,6,2014-02-06,17,450
2014,2,6,2014-02-06,18,300
2014,2,6,2014-02-06,19,450
2014,2,6,2014-02-06,20,600
2014,2,6,2014-02-06,21,650
2014,2,6,2014-02-06,22,1125
2014,2,6,2014-02-06,23,600
2014,2,7,2014-02-07,0,350
2014,2,7,2014-02-07,1,475
2014,2,7,2014-02-07,2,50
2014,2,7,2014-02-07,3,50
2014,2,7,2014-02-07,4,500
2014,2,7,2014-02-07,5,50
2014,2,7,2014-02-07,6,675
2014,2,7,2014-02-07,7,200
2014,2,7,2014-02-07,8,550
2014,2,7,2014-02-07,9,775
2014,2,7,2014-02-07,10,575
2014,2,7,2014-02-07,11,700
2014,2,7,2014-02-07,12,1100
2014,2,7,2014-02-07,13,425
2014,2,7,2014-02-07,14,75
2014,2,7,2014-02-07,15,75
2014,2,7,2014-02-07,16,425
2014,2,7,2014-02-07,17,500
2014,2,7,2014-02-07,18,475
2014,2,7,2014-02-07,19,300
2014,2,7,2014-02-07,20,325
2014,2,7,2014-02-07,21,725
2014,2,7,2014-02-07,22,600
2014,2,7,2014-02-07,23,900
2014,2,8,2014-02-08,0,650
2014,2,8,2014-02-08,1,875
2014,2,8,2014-02-08,2,825
2014,2,8,2014-02-08,3,200
2014,2,8,2014-02-08,4,150
2014,2,8,2014-02-08,5,375
2014,2,8,2014-02-08,6,50
2014,2,8,2014-02-08,7,725
2014,2,8,2014-02-08,8,325
2014,2,8,2014-02-08,9,475
2014,2,8,2014-02-08,10,650
2014,2,8,2014-02-08,11,675
2014,2,8,2014-02-08,12,725
2014,2,8,2014-02-08,13,850
2014,2,8,2014-02-08,14,100
2014,2,8,2014-02-08,15,25
2014,2,8,2014-02-08,16,250
2014,2,8,2014-02-08,17,400
2014,2,8,2014-02-08,18,450
2014,2,8,2014-02-08,19,375
2014,2,8,2014-02-08,20,550
2014,2,8,2014-02-08,21,625
2014,2,8,2014-02-08,22,625
2014,2,8,2014-02-08,23,925
2014,2,9,2014-02-09,0,500
2014,2,9,2014-02-09,1,300
2014,2,9,2014-02-09,2,200
2014,2,9,2014-02-09,3,50
2014,2,9,2014-02-09,4,525
2014,2,9,2014-02-09,5,50
2014,2,9,2014-02-09,6,275
2014,2,9,2014-02-09,7,275
2014,2,9,2014-02-09,8,325
