year,month,day,date,hour,consumption
2013,11,23,2013-11-23,4,1.957
2013,11,23,2013-11-23,5,0.957
2013,11,23,2013-11-23,6,1.929
2013,11,23,2013-11-23,7,1.918
2013,11,23,2013-11-23,8,2.375
2013,11,23,2013-11-23,9,1.891
2013,11,23,2013-11-23,10,1.496
2013,11,23,2013-11-23,11,1.197
2013,11,23,2013-11-23,12,1.176
2013,11,23,2013-11-23,13,1.412
2013,11,23,2013-11-23,14,0.91
2013,11,23,2013-11-23,15,0.672
2013,11,23,2013-11-23,16,0.631
2013,11,23,2013-11-23,17,0.658
2013,11,23,2013-11-23,18,0.68
2013,11,23,2013-11-23,19,0.629
2013,11,23,2013-11-23,20,0.691
2013,11,23,2013-11-23,21,0.696
2013,11,23,2013-11-23,22,0.693
2013,11,23,2013-11-23,23,0.832
2013,11,24,2013-11-24,0,1.465
2013,11,24,2013-11-24,1,1.195
2013,11,24,2013-11-24,2,2.811
2013,11,24,2013-11-24,3,2.326
2013,11,24,2013-11-24,4,3.039
2013,11,24,2013-11-24,5,1.56
2013,11,24,2013-11-24,6,1.416
2013,11,24,2013-11-24,7,2.84
2013,11,24,2013-11-24,8,5.336
2013,11,24,2013-11-24,9,5.297
2013,11,24,2013-11-24,10,2.276
2013,11,24,2013-11-24,11,2.091
2013,11,24,2013-11-24,12,1.539
2013,11,24,2013-11-24,13,1.34
2013,11,24,2013-11-24,14,1.28
2013,11,24,2013-11-24,15,0.671
2013,11,24,2013-11-24,16,0.606
2013,11,24,2013-11-24,17,0.615
2013,11,24,2013-11-24,18,0.656
2013,11,24,2013-11-24,19,0.637
2013,11,24,2013-11-24,20,0.658
2013,11,24,2013-11-24,21,0.664
2013,11,24,2013-11-24,22,0.731
2013,11,24,2013-11-24,23,1.256
2013,11,25,2013-11-25,0,1.898
2013,11,25,2013-11-25,1,2.209
2013,11,25,2013-11-25,2,1.539
2013,11,25,2013-11-25,3,2.387
2013,11,25,2013-11-25,4,2.555
2013,11,25,2013-11-25,5,1.136
2013,11,25,2013-11-25,6,2.006
2013,11,25,2013-11-25,7,2.092
2013,11,25,2013-11-25,8,0.926
2013,11,25,2013-11-25,9,1.654
2013,11,25,2013-11-25,10,1.896
2013,11,25,2013-11-25,11,1.516
2013,11,25,2013-11-25,12,1.24
2013,11,25,2013-11-25,13,1.969
2013,11,25,2013-11-25,14,0.693
2013,11,25,2013-11-25,15,0.633
2013,11,25,2013-11-25,16,0.619
2013,11,25,2013-11-25,17,0.623
2013,11,25,2013-11-25,18,0.661
2013,11,25,2013-11-25,19,0.629
2013,11,25,2013-11-25,20,0.63
2013,11,25,2013-11-25,21,1.196
2013,11,25,2013-11-25,22,1.357
2013,11,25,2013-11-25,23,0.727
2013,11,26,2013-11-26,0,2.187
2013,11,26,2013-11-26,1,0.832
2013,11,26,2013-11-26,2,0.873
2013,11,26,2013-11-26,3,1.248
2013,11,26,2013-11-26,4,0.848
2013,11,26,2013-11-26,5,0.754
2013,11,26,2013-11-26,6,1.502
2013,11,26,2013-11-26,7,2.676
2013,11,26,2013-11-26,8,5.271
2013,11,26,2013-11-26,9,2.113
2013,11,26,2013-11-26,10,1.649
2013,11,26,2013-11-26,11,1.719
2013,11,26,2013-11-26,12,1.132
2013,11,26,2013-11-26,13,2.748
2013,11,26,2013-11-26,14,0.637
2013,11,26,2013-11-26,15,0.651
2013,11,26,2013-11-26,16,0.621
2013,11,26,2013-11-26,17,0.613
2013,11,26,2013-11-26,18,0.658
2013,11,26,2013-11-26,19,0.643
2013,11,26,2013-11-26,20,0.648
2013,11,26,2013-11-26,21,1.225
2013,11,26,2013-11-26,22,1.093
2013,11,26,2013-11-26,23,0.975
2013,11,27,2013-11-27,0,0.764
2013,11,27,2013-11-27,1,0.765
2013,11,27,2013-11-27,2,2.018
2013,11,27,2013-11-27,3,0.81
2013,11,27,2013-11-27,4,0.793
2013,11,27,2013-11-27,5,0.754
2013,11,27,2013-11-27,6,1.7
2013,11,27,2013-11-27,7,2.052
2013,11,27,2013-11-27,8,1.409
2013,11,27,2013-11-27,9,1.966
2013,11,27,2013-11-27,10,1.188
2013,11,27,2013-11-27,11,1.453
2013,11,27,2013-11-27,12,1.455
2013,11,27,2013-11-27,13,2.076
2013,11,27,2013-11-27,14,0.672
2013,11,27,2013-11-27,15,0.647
2013,11,27,2013-11-27,16,0.644
2013,11,27,2013-11-27,17,0.613
2013,11,27,2013-11-27,18,0.623
2013,11,27,2013-11-27,19,1.633
2013,11,27,2013-11-27,20,0.629
2013,11,27,2013-11-27,21,2.684
2013,11,27,2013-11-27,22,2.687
2013,11,27,2013-11-27,23,0.938
2013,11,28,2013-11-28,0,1.967
2013,11,28,2013-11-28,1,0.771
2013,11,28,2013-11-28,2,0.66
2013,11,28,2013-11-28,3,0.729
2013,11,28,2013-11-28,4,1.164
2013,11,28,2013-11-28,5,2.06
2013,11,28,2013-11-28,6,1.496
2013,11,28,2013-11-28,7,1.75
2013,11,28,2013-11-28,8,1.782
2013,11,28,2013-11-28,9,1.548
2013,11,28,2013-11-28,10,1.584
2013,11,28,2013-11-28,11,1.043
2013,11,28,2013-11-28,12,1.387
2013,11,28,2013-11-28,13,1.563
2013,11,28,2013-11-28,14,0.757
2013,11,28,2013-11-28,15,0.68
2013,11,28,2013-11-28,16,0.67
2013,11,28,2013-11-28,17,0.66
2013,11,28,2013-11-28,18,1.688
2013,11,28,2013-11-28,19,0.842
2013,11,28,2013-11-28,20,0.875
2013,11,28,2013-11-28,21,1.048
2013,11,28,2013-11-28,22,1.323
2013,11,28,2013-11-28,23,0.91
2013,11,29,2013-11-29,0,2.57
2013,11,29,2013-11-29,1,0.764
2013,11,29,2013-11-29,2,1.859
2013,11,29,2013-11-29,3,0.629
2013,11,29,2013-11-29,4,1.951
2013,11,29,2013-11-29,5,0.781
2013,11,29,2013-11-29,6,1.047
2013,11,29,2013-11-29,7,2.729
2013,11,29,2013-11-29,8,3.549
2013,11,29,2013-11-29,9,3.218
2013,11,29,2013-11-29,10,1.739
2013,11,29,2013-11-29,11,2.185
2013,11,29,2013-11-29,12,2.209
2013,11,29,2013-11-29,13,2.272
2013,11,29,2013-11-29,14,0.687
2013,11,29,2013-11-29,15,0.641
2013,11,29,2013-11-29,16,0.621
2013,11,29,2013-11-29,17,0.643
2013,11,29,2013-11-29,18,0.634
2013,11,29,2013-11-29,19,0.606
2013,11,29,2013-11-29,20,0.629
2013,11,29,2013-11-29,21,1.154
2013,11,29,2013-11-29,22,1.437
2013,11,29,2013-11-29,23,1.948
2013,11,30,2013-11-30,0,1.09
2013,11,30,2013-11-30,1,1.039
2013,11,30,2013-11-30,2,1.255
2013,11,30,2013-11-30,3,0.684
2013,11,30,2013-11-30,4,1.432
2013,11,30,2013-11-30,5,1.636
2013,11,30,2013-11-30,6,1.424
2013,11,30,2013-11-30,7,1.635
2013,11,30,2013-11-30,8,1.721
2013,11,30,2013-11-30,9,2.033
2013,11,30,2013-11-30,10,2.051
2013,11,30,2013-11-30,11,1.984
2013,11,30,2013-11-30,12,1.598
2013,11,30,2013-11-30,13,2.135
2013,11,30,2013-11-30,14,0.714
2013,11,30,2013-11-30,15,0.631
2013,11,30,2013-11-30,16,0.653
2013,11,30,2013-11-30,17,0.623
2013,11,30,2013-11-30,18,0.625
2013,11,30,2013-11-30,19,0.634
2013,11,30,2013-11-30,20,0.618
2013,11,30,2013-11-30,21,1.341
2013,11,30,2013-11-30,22,1.871
2013,11,30,2013-11-30,23,1.87
2013,12,1,2013-12-01,0,1.234
2013,12,1,2013-12-01,1,1.287
2013,12,1,2013-12-01,2,1.762
2013,12,1,2013-12-01,3,1.48
2013,12,1,2013-12-01,4,1.604
2013,12,1,2013-12-01,5,2.211
2013,12,1,2013-12-01,6,2.334
2013,12,1,2013-12-01,7,1.263
2013,12,1,2013-12-01,8,1.184
2013,12,1,2013-12-01,9,1.508
2013,12,1,2013-12-01,10,2.041
2013,12,1,2013-12-01,11,1.293
2013,12,1,2013-12-01,12,2.269
2013,12,1,2013-12-01,13,1.463
2013,12,1,2013-12-01,14,0.879
2013,12,1,2013-12-01,15,0.68
2013,12,1,2013-12-01,16,0.652
2013,12,1,2013-12-01,17,0.619
2013,12,1,2013-12-01,18,0.623
2013,12,1,2013-12-01,19,1.034
2013,12,1,2013-12-01,20,1.263
2013,12,1,2013-12-01,21,0.619
2013,12,1,2013-12-01,22,1.92
2013,12,1,2013-12-01,23,1.989
2013,12,2,2013-12-02,0,1.007
2013,12,2,2013-12-02,1,2.565
2013,12,2,2013-12-02,2,1.277
2013,12,2,2013-12-02,3,0.809
2013,12,2,2013-12-02,4,0.742
2013,12,2,2013-12-02,5,1.896
2013,12,2,2013-12-02,6,0.844
2013,12,2,2013-12-02,7,2.754
2013,12,2,2013-12-02,8,2.27
2013,12,2,2013-12-02,9,2.39
2013,12,2,2013-12-02,10,6.442
2013,12,2,2013-12-02,11,2.287
2013,12,2,2013-12-02,12,1.197
2013,12,2,2013-12-02,13,1.512
2013,12,2,2013-12-02,14,0.683
2013,12,2,2013-12-02,15,0.629
2013,12,2,2013-12-02,16,0.656
2013,12,2,2013-12-02,17,0.631
2013,12,2,2013-12-02,18,0.643
2013,12,2,2013-12-02,19,0.654
2013,12,2,2013-12-02,20,0.653
2013,12,2,2013-12-02,21,1.255
2013,12,2,2013-12-02,22,1.383
2013,12,2,2013-12-02,23,0.727
2013,12,3,2013-12-03,0,0.689
2013,12,3,2013-12-03,1,0.739
2013,12,3,2013-12-03,2,0.744
2013,12,3,2013-12-03,3,0.757
2013,12,3,2013-12-03,4,0.737
2013,12,3,2013-12-03,5,1.156
2013,12,3,2013-12-03,6,1.34
2013,12,3,2013-12-03,7,1.965
2013,12,3,2013-12-03,8,1.123
2013,12,3,2013-12-03,9,1.347
2013,12,3,2013-12-03,10,1.217
2013,12,3,2013-12-03,11,1.039
2013,12,3,2013-12-03,12,1.61
2013,12,3,2013-12-03,13,1.236
2013,12,3,2013-12-03,14,0.777
2013,12,3,2013-12-03,15,0.631
2013,12,3,2013-12-03,16,0.649
2013,12,3,2013-12-03,17,0.619
2013,12,3,2013-12-03,18,0.691
2013,12,3,2013-12-03,19,0.668
2013,12,3,2013-12-03,20,0.631
2013,12,3,2013-12-03,21,1.201
2013,12,3,2013-12-03,22,0.945
2013,12,3,2013-12-03,23,1.182
2013,12,4,2013-12-04,0,0.889
2013,12,4,2013-12-04,1,0.767
2013,12,4,2013-12-04,2,0.721
2013,12,4,2013-12-04,3,0.713
2013,12,4,2013-12-04,4,0.691
2013,12,4,2013-12-04,5,0.76
2013,12,4,2013-12-04,6,1.072
2013,12,4,2013-12-04,7,0.952
2013,12,4,2013-12-04,8,2.164
2013,12,4,2013-12-04,9,2.416
2013,12,4,2013-12-04,10,3.785
2013,12,4,2013-12-04,11,3.267
2013,12,4,2013-12-04,12,1.248
2013,12,4,2013-12-04,13,2.909
2013,12,4,2013-12-04,14,3.066
2013,12,4,2013-12-04,15,0.664
2013,12,4,2013-12-04,16,0.641
2013,12,4,2013-12-04,17,0.674
2013,12,4,2013-12-04,18,0.662
2013,12,4,2013-12-04,19,0.685
2013,12,4,2013-12-04,20,0.678
2013,12,4,2013-12-04,21,1.295
2013,12,4,2013-12-04,22,1.299
2013,12,4,2013-12-04,23,0.687
2013,12,5,2013-12-05,0,0.686
2013,12,5,2013-12-05,1,0.773
2013,12,5,2013-12-05,2,0.744
2013,12,5,2013-12-05,3,0.805
2013,12,5,2013-12-05,4,0.758
2013,12,5,2013-12-05,5,0.758
2013,12,5,2013-12-05,6,1.009
2013,12,5,2013-12-05,7,1.2
2013,12,5,2013-12-05,8,1.031
2013,12,5,2013-12-05,9,1.484
2013,12,5,2013-12-05,10,1.428
2013,12,5,2013-12-05,11,1.305
2013,12,5,2013-12-05,12,1.547
2013,12,5,2013-12-05,13,1.691
2013,12,5,2013-12-05,14,1.016
2013,12,5,2013-12-05,15,0.658
2013,12,5,2013-12-05,16,0.795
2013,12,5,2013-12-05,17,0.705
2013,12,5,2013-12-05,18,0.687
2013,12,5,2013-12-05,19,0.713
2013,12,5,2013-12-05,20,0.662
2013,12,5,2013-12-05,21,0.737
2013,12,5,2013-12-05,22,1.56
2013,12,5,2013-12-05,23,0.795
2013,12,6,2013-12-06,0,0.899
2013,12,6,2013-12-06,1,1.011
2013,12,6,2013-12-06,2,1.043
2013,12,6,2013-12-06,3,0.797
2013,12,6,2013-12-06,4,1.811
2013,12,6,2013-12-06,5,0.748
2013,12,6,2013-12-06,6,0.648
2013,12,6,2013-12-06,7,0.82
2013,12,6,2013-12-06,8,1.663
2013,12,6,2013-12-06,9,1.558
2013,12,6,2013-12-06,10,1.459
2013,12,6,2013-12-06,11,1.026
2013,12,6,2013-12-06,12,0.986
2013,12,6,2013-12-06,13,0.877
2013,12,6,2013-12-06,14,0.867
2013,12,6,2013-12-06,15,0.66
2013,12,6,2013-12-06,16,0.664
2013,12,6,2013-12-06,17,0.668
2013,12,6,2013-12-06,18,0.68
2013,12,6,2013-12-06,19,0.66
2013,12,6,2013-12-06,20,0.635
2013,12,6,2013-12-06,21,1.068
2013,12,6,2013-12-06,22,1.24
2013,12,6,2013-12-06,23,0.696
2013,12,7,2013-12-07,0,0.732
2013,12,7,2013-12-07,1,0.734
2013,12,7,2013-12-07,2,0.598
2013,12,7,2013-12-07,3,0.652
2013,12,7,2013-12-07,4,0.702
2013,12,7,2013-12-07,5,0.759
2013,12,7,2013-12-07,6,0.645
2013,12,7,2013-12-07,7,1.404
2013,12,7,2013-12-07,8,3.303
2013,12,7,2013-12-07,9,3.6
2013,12,7,2013-12-07,10,2.603
2013,12,7,2013-12-07,11,3.233
2013,12,7,2013-12-07,12,1.099
2013,12,7,2013-12-07,13,1.117
2013,12,7,2013-12-07,14,1.369
2013,12,7,2013-12-07,15,0.704
2013,12,7,2013-12-07,16,0.664
2013,12,7,2013-12-07,17,0.634
2013,12,7,2013-12-07,18,0.661
2013,12,7,2013-12-07,19,0.669
2013,12,7,2013-12-07,20,0.682
2013,12,7,2013-12-07,21,0.666
2013,12,7,2013-12-07,22,0.676
2013,12,7,2013-12-07,23,0.73
2013,12,8,2013-12-08,0,1.065
2013,12,8,2013-12-08,1,1.072
2013,12,8,2013-12-08,2,1.055
2013,12,8,2013-12-08,3,1.676
2013,12,8,2013-12-08,4,2.597
2013,12,8,2013-12-08,5,1.328
2013,12,8,2013-12-08,6,1.211
2013,12,8,2013-12-08,7,0.924
2013,12,8,2013-12-08,8,0.824
2013,12,8,2013-12-08,9,0.909
2013,12,8,2013-12-08,10,0.716
2013,12,8,2013-12-08,11,1.043
2013,12,8,2013-12-08,12,0.864
2013,12,8,2013-12-08,13,0.968
2013,12,8,2013-12-08,14,0.76
2013,12,8,2013-12-08,15,0.785
2013,12,8,2013-12-08,16,0.752
2013,12,8,2013-12-08,17,0.629
2013,12,8,2013-12-08,18,0.666
2013,12,8,2013-12-08,19,0.715
2013,12,8,2013-12-08,20,0.656
2013,12,8,2013-12-08,21,0.633
2013,12,8,2013-12-08,22,0.766
2013,12,8,2013-12-08,23,0.705
2013,12,9,2013-12-09,0,1.111
2013,12,9,2013-12-09,1,1.002
2013,12,9,2013-12-09,2,0.996
2013,12,9,2013-12-09,3,2.383
2013,12,9,2013-12-09,4,2.144
2013,12,9,2013-12-09,5,1.643
2013,12,9,2013-12-09,6,1.022
2013,12,9,2013-12-09,7,1.427
2013,12,9,2013-12-09,8,1.727
2013,12,9,2013-12-09,9,1.928
2013,12,9,2013-12-09,10,2.142
2013,12,9,2013-12-09,11,1.238
2013,12,9,2013-12-09,12,0.944
2013,12,9,2013-12-09,13,0.914
2013,12,9,2013-12-09,14,0.721
2013,12,9,2013-12-09,15,0.64
2013,12,9,2013-12-09,16,0.645
2013,12,9,2013-12-09,17,0.668
2013,12,9,2013-12-09,18,0.646
2013,12,9,2013-12-09,19,0.621
2013,12,9,2013-12-09,20,0.657
2013,12,9,2013-12-09,21,1.126
2013,12,9,2013-12-09,22,1.286
2013,12,9,2013-12-09,23,0.89
2013,12,10,2013-12-10,0,0.856
2013,12,10,2013-12-10,1,0.912
2013,12,10,2013-12-10,2,0.842
2013,12,10,2013-12-10,3,0.882
2013,12,10,2013-12-10,4,0.889
2013,12,10,2013-12-10,5,0.889
2013,12,10,2013-12-10,6,0.754
2013,12,10,2013-12-10,7,1.742
2013,12,10,2013-12-10,8,2.291
2013,12,10,2013-12-10,9,2.584
2013,12,10,2013-12-10,10,2.935
2013,12,10,2013-12-10,11,1.653
2013,12,10,2013-12-10,12,1.101
2013,12,10,2013-12-10,13,1.076
2013,12,10,2013-12-10,14,0.868
2013,12,10,2013-12-10,15,0.695
2013,12,10,2013-12-10,16,0.654
2013,12,10,2013-12-10,17,0.637
2013,12,10,2013-12-10,18,0.654
2013,12,10,2013-12-10,19,0.682
2013,12,10,2013-12-10,20,0.637
2013,12,10,2013-12-10,21,1.129
2013,12,10,2013-12-10,22,0.871
2013,12,10,2013-12-10,23,0.697
2013,12,11,2013-12-11,0,1.078
2013,12,11,2013-12-11,1,0.898
2013,12,11,2013-12-11,2,0.643
2013,12,11,2013-12-11,3,0.654
2013,12,11,2013-12-11,4,0.67
2013,12,11,2013-12-11,5,0.657
2013,12,11,2013-12-11,6,0.898
2013,12,11,2013-12-11,7,1.445
2013,12,11,2013-12-11,8,2.565
2013,12,11,2013-12-11,9,1.916
2013,12,11,2013-12-11,10,1.648
2013,12,11,2013-12-11,11,1.184
2013,12,11,2013-12-11,12,1.185
2013,12,11,2013-12-11,13,1.014
2013,12,11,2013-12-11,14,0.809
2013,12,11,2013-12-11,15,0.755
2013,12,11,2013-12-11,16,0.672
2013,12,11,2013-12-11,17,0.639
2013,12,11,2013-12-11,18,0.65
2013,12,11,2013-12-11,19,0.663
2013,12,11,2013-12-11,20,0.757
2013,12,11,2013-12-11,21,0.985
2013,12,11,2013-12-11,22,1.082
2013,12,11,2013-12-11,23,0.931
2013,12,12,2013-12-12,0,0.858
2013,12,12,2013-12-12,1,0.883
2013,12,12,2013-12-12,2,0.851
2013,12,12,2013-12-12,3,0.717
2013,12,12,2013-12-12,4,0.713
2013,12,12,2013-12-12,5,1.775
2013,12,12,2013-12-12,6,0.6
2013,12,12,2013-12-12,7,1.156
2013,12,12,2013-12-12,8,1.406
2013,12,12,2013-12-12,9,2.01
2013,12,12,2013-12-12,10,1.805
2013,12,12,2013-12-12,11,1.023
2013,12,12,2013-12-12,12,1.42
2013,12,12,2013-12-12,13,1.047
2013,12,12,2013-12-12,14,0.629
2013,12,12,2013-12-12,15,0.615
2013,12,12,2013-12-12,16,0.643
2013,12,12,2013-12-12,17,0.623
2013,12,12,2013-12-12,18,0.726
2013,12,12,2013-12-12,19,0.7
2013,12,12,2013-12-12,20,0.628
2013,12,12,2013-12-12,21,0.661
2013,12,12,2013-12-12,22,1.201
2013,12,12,2013-12-12,23,0.89
2013,12,13,2013-12-13,0,0.969
2013,12,13,2013-12-13,1,0.936
2013,12,13,2013-12-13,2,0.851
2013,12,13,2013-12-13,3,2.428
2013,12,13,2013-12-13,4,0.949
2013,12,13,2013-12-13,5,1.311
2013,12,13,2013-12-13,6,0.959
2013,12,13,2013-12-13,7,1.426
2013,12,13,2013-12-13,8,1.675
2013,12,13,2013-12-13,9,0.737
2013,12,13,2013-12-13,10,0.752
2013,12,13,2013-12-13,11,0.832
2013,12,13,2013-12-13,12,1.121
2013,12,13,2013-12-13,13,0.961
2013,12,13,2013-12-13,14,0.674
2013,12,13,2013-12-13,15,0.656
2013,12,13,2013-12-13,16,0.644
2013,12,13,2013-12-13,17,0.649
2013,12,13,2013-12-13,18,0.695
2013,12,13,2013-12-13,19,0.674
2013,12,13,2013-12-13,20,0.639
2013,12,13,2013-12-13,21,0.824
2013,12,13,2013-12-13,22,1.179
2013,12,13,2013-12-13,23,1.034
2013,12,14,2013-12-14,0,1.07
2013,12,14,2013-12-14,1,1.576
2013,12,14,2013-12-14,2,1.66
2013,12,14,2013-12-14,3,0.994
2013,12,14,2013-12-14,4,2.846
2013,12,14,2013-12-14,5,0.83
2013,12,14,2013-12-14,6,2.457
2013,12,14,2013-12-14,7,1.278
2013,12,14,2013-12-14,8,1.867
2013,12,14,2013-12-14,9,2.429
2013,12,14,2013-12-14,10,0.911
2013,12,14,2013-12-14,11,1.802
2013,12,14,2013-12-14,12,2.059
2013,12,14,2013-12-14,13,1.277
2013,12,14,2013-12-14,14,0.674
2013,12,14,2013-12-14,15,0.617
2013,12,14,2013-12-14,16,0.616
2013,12,14,2013-12-14,17,0.644
2013,12,14,2013-12-14,18,0.627
2013,12,14,2013-12-14,19,1.316
2013,12,14,2013-12-14,20,0.944
2013,12,14,2013-12-14,21,1.111
2013,12,14,2013-12-14,22,1.934
2013,12,14,2013-12-14,23,2.386
2013,12,15,2013-12-15,0,1.344
2013,12,15,2013-12-15,1,1.59
2013,12,15,2013-12-15,2,1.074
2013,12,15,2013-12-15,3,1.996
2013,12,15,2013-12-15,4,1.112
2013,12,15,2013-12-15,5,1.377
2013,12,15,2013-12-15,6,5.754
2013,12,15,2013-12-15,7,1.839
2013,12,15,2013-12-15,8,1.93
2013,12,15,2013-12-15,9,1.221
2013,12,15,2013-12-15,10,4.197
2013,12,15,2013-12-15,11,1.988
2013,12,15,2013-12-15,12,1.006
2013,12,15,2013-12-15,13,0.822
2013,12,15,2013-12-15,14,0.719
2013,12,15,2013-12-15,15,0.715
2013,12,15,2013-12-15,16,0.736
2013,12,15,2013-12-15,17,0.639
2013,12,15,2013-12-15,18,0.617
2013,12,15,2013-12-15,19,0.645
2013,12,15,2013-12-15,20,1.617
2013,12,15,2013-12-15,21,0.611
2013,12,15,2013-12-15,22,2.032
2013,12,15,2013-12-15,23,2.335
2013,12,16,2013-12-16,0,1.37
2013,12,16,2013-12-16,1,1.398
2013,12,16,2013-12-16,2,1.481
2013,12,16,2013-12-16,3,1.445
2013,12,16,2013-12-16,4,1.248
2013,12,16,2013-12-16,5,1.062
2013,12,16,2013-12-16,6,1.465
2013,12,16,2013-12-16,7,2.627
2013,12,16,2013-12-16,8,3.061
2013,12,16,2013-12-16,9,4.332
2013,12,16,2013-12-16,10,2.08
2013,12,16,2013-12-16,11,2.533
2013,12,16,2013-12-16,12,1.68
2013,12,16,2013-12-16,13,2.134
2013,12,16,2013-12-16,14,0.629
2013,12,16,2013-12-16,15,0.639
2013,12,16,2013-12-16,16,0.629
2013,12,16,2013-12-16,17,0.707
2013,12,16,2013-12-16,18,0.703
2013,12,16,2013-12-16,19,0.627
2013,12,16,2013-12-16,20,0.633
2013,12,16,2013-12-16,21,0.668
2013,12,16,2013-12-16,22,0.89
2013,12,16,2013-12-16,23,0.772
2013,12,17,2013-12-17,0,0.756
2013,12,17,2013-12-17,1,1.935
2013,12,17,2013-12-17,2,0.918
2013,12,17,2013-12-17,3,1.653
2013,12,17,2013-12-17,4,0.638
2013,12,17,2013-12-17,5,2.059
2013,12,17,2013-12-17,6,0.699
2013,12,17,2013-12-17,7,2.063
2013,12,17,2013-12-17,8,1.875
2013,12,17,2013-12-17,9,1.929
2013,12,17,2013-12-17,10,1.994
2013,12,17,2013-12-17,11,1.825
2013,12,17,2013-12-17,12,0.972
2013,12,17,2013-12-17,13,1.123
2013,12,17,2013-12-17,14,0.836
2013,12,17,2013-12-17,15,0.811
2013,12,17,2013-12-17,16,0.853
2013,12,17,2013-12-17,17,0.875
2013,12,17,2013-12-17,18,0.737
2013,12,17,2013-12-17,19,0.644
2013,12,17,2013-12-17,20,0.672
2013,12,17,2013-12-17,21,0.633
2013,12,17,2013-12-17,22,0.728
2013,12,17,2013-12-17,23,0.829
2013,12,18,2013-12-18,0,1.31
2013,12,18,2013-12-18,1,1.817
2013,12,18,2013-12-18,2,1.535
2013,12,18,2013-12-18,3,1.476
2013,12,18,2013-12-18,4,1.301
2013,12,18,2013-12-18,5,1.516
2013,12,18,2013-12-18,6,1.836
2013,12,18,2013-12-18,7,1.617
2013,12,18,2013-12-18,8,3.39
2013,12,18,2013-12-18,9,1.592
2013,12,18,2013-12-18,10,1.602
2013,12,18,2013-12-18,11,1.566
2013,12,18,2013-12-18,12,1.696
2013,12,18,2013-12-18,13,1.322
2013,12,18,2013-12-18,14,0.756
2013,12,18,2013-12-18,15,0.638
2013,12,18,2013-12-18,16,0.633
2013,12,18,2013-12-18,17,0.615
2013,12,18,2013-12-18,18,1.633
2013,12,18,2013-12-18,19,0.637
2013,12,18,2013-12-18,20,1.75
2013,12,18,2013-12-18,21,0.619
2013,12,18,2013-12-18,22,1.514
2013,12,18,2013-12-18,23,0.771
2013,12,19,2013-12-19,0,1.026
2013,12,19,2013-12-19,1,2.062
2013,12,19,2013-12-19,2,0.785
2013,12,19,2013-12-19,3,0.832
2013,12,19,2013-12-19,4,0.746
2013,12,19,2013-12-19,5,0.739
2013,12,19,2013-12-19,6,1.33
2013,12,19,2013-12-19,7,1.994
2013,12,19,2013-12-19,8,0.715
2013,12,19,2013-12-19,9,0.72
2013,12,19,2013-12-19,10,0.928
2013,12,19,2013-12-19,11,1.067
2013,12,19,2013-12-19,12,0.937
2013,12,19,2013-12-19,13,1.231
2013,12,19,2013-12-19,14,0.945
2013,12,19,2013-12-19,15,0.615
2013,12,19,2013-12-19,16,0.631
2013,12,19,2013-12-19,17,0.67
2013,12,19,2013-12-19,18,0.644
2013,12,19,2013-12-19,19,0.662
2013,12,19,2013-12-19,20,0.657
2013,12,19,2013-12-19,21,0.676
2013,12,19,2013-12-19,22,0.681
2013,12,19,2013-12-19,23,0.699
2013,12,20,2013-12-20,0,0.909
2013,12,20,2013-12-20,1,1.171
2013,12,20,2013-12-20,2,0.747
2013,12,20,2013-12-20,3,0.662
2013,12,20,2013-12-20,4,0.689
2013,12,20,2013-12-20,5,1.4
2013,12,20,2013-12-20,6,1.69
2013,12,20,2013-12-20,7,1.764
2013,12,20,2013-12-20,8,1.785
2013,12,20,2013-12-20,9,0.789
2013,12,20,2013-12-20,10,0.676
2013,12,20,2013-12-20,11,0.718
2013,12,20,2013-12-20,12,0.772
2013,12,20,2013-12-20,13,1.187
2013,12,20,2013-12-20,14,3.342
2013,12,20,2013-12-20,15,0.631
2013,12,20,2013-12-20,16,0.627
2013,12,20,2013-12-20,17,0.658
2013,12,20,2013-12-20,18,0.576
2013,12,20,2013-12-20,19,0.623
2013,12,20,2013-12-20,20,0.649
2013,12,20,2013-12-20,21,0.609
2013,12,20,2013-12-20,22,0.651
2013,12,20,2013-12-20,23,0.64
2013,12,21,2013-12-21,0,0.737
2013,12,21,2013-12-21,1,1.179
2013,12,21,2013-12-21,2,0.727
2013,12,21,2013-12-21,3,1.06
2013,12,21,2013-12-21,4,0.68
2013,12,21,2013-12-21,5,0.717
2013,12,21,2013-12-21,6,1.027
2013,12,21,2013-12-21,7,1.123
2013,12,21,2013-12-21,8,1.43
2013,12,21,2013-12-21,9,1.644
2013,12,21,2013-12-21,10,2.225
2013,12,21,2013-12-21,11,1.91
2013,12,21,2013-12-21,12,0.908
2013,12,21,2013-12-21,13,1.651
2013,12,21,2013-12-21,14,2.742
2013,12,21,2013-12-21,15,0.611
2013,12,21,2013-12-21,16,0.625
2013,12,21,2013-12-21,17,0.619
2013,12,21,2013-12-21,18,0.592
2013,12,21,2013-12-21,19,0.645
2013,12,21,2013-12-21,20,0.625
2013,12,21,2013-12-21,21,0.611
2013,12,21,2013-12-21,22,0.707
2013,12,21,2013-12-21,23,0.613
2013,12,22,2013-12-22,0,0.836
2013,12,22,2013-12-22,1,0.971
2013,12,22,2013-12-22,2,0.633
2013,12,22,2013-12-22,3,0.832
2013,12,22,2013-12-22,4,0.764
2013,12,22,2013-12-22,5,0.916
2013,12,22,2013-12-22,6,0.994
